,strike_0.8_maturity_30,strike_0.8_maturity_60,strike_0.8_maturity_90,strike_0.8_maturity_120,strike_0.8_maturity_150,strike_0.8_maturity_180,strike_0.8_maturity_360,strike_0.85_maturity_30,strike_0.85_maturity_60,strike_0.85_maturity_90,strike_0.85_maturity_120,strike_0.85_maturity_150,strike_0.85_maturity_180,strike_0.85_maturity_360,strike_0.9_maturity_30,strike_0.9_maturity_60,strike_0.9_maturity_90,strike_0.9_maturity_120,strike_0.9_maturity_150,strike_0.9_maturity_180,strike_0.9_maturity_360,strike_0.95_maturity_30,strike_0.95_maturity_60,strike_0.95_maturity_90,strike_0.95_maturity_120,strike_0.95_maturity_150,strike_0.95_maturity_180,strike_0.95_maturity_360,strike_1.0_maturity_30,strike_1.0_maturity_60,strike_1.0_maturity_90,strike_1.0_maturity_120,strike_1.0_maturity_150,strike_1.0_maturity_180,strike_1.0_maturity_360,strike_1.05_maturity_30,strike_1.05_maturity_60,strike_1.05_maturity_90,strike_1.05_maturity_120,strike_1.05_maturity_150,strike_1.05_maturity_180,strike_1.05_maturity_360,strike_1.1_maturity_30,strike_1.1_maturity_60,strike_1.1_maturity_90,strike_1.1_maturity_120,strike_1.1_maturity_150,strike_1.1_maturity_180,strike_1.1_maturity_360,strike_1.15_maturity_30,strike_1.15_maturity_60,strike_1.15_maturity_90,strike_1.15_maturity_120,strike_1.15_maturity_150,strike_1.15_maturity_180,strike_1.15_maturity_360,strike_1.2_maturity_30,strike_1.2_maturity_60,strike_1.2_maturity_90,strike_1.2_maturity_120,strike_1.2_maturity_150,strike_1.2_maturity_180,strike_1.2_maturity_360
2016-05-23,-1.145961432256257,-1.1478358350884028,-1.1571328339519364,-1.157327879526579,-1.1611695181791097,-1.1041186133546064,-1.0138235291314457,-1.216790401799491,-1.219586939722928,-1.2239694265265024,-1.2148195026291655,-1.2177959551351791,-1.164504009062418,-1.0369629769551558,-1.291716164616829,-1.2881408391992775,-1.2859433044965887,-1.2745314563208177,-1.2686357338761207,-1.2145115371605324,-1.0629481245352725,-1.3643640280801321,-1.354997364857183,-1.3477576018727768,-1.333868268374982,-1.31694743875221,-1.2621460852012045,-1.0811408547630403,-1.4530429365899304,-1.4335791523339223,-1.4260084511372115,-1.4382483988509642,-1.432333782413378,-1.4624028672926441,-1.5640009709599856,-1.5802206814578463,-1.5503798389645815,-1.5589815185531706,-1.614386536326444,-1.6433378988321088,-1.7575714163059872,-2.124449984998153,-1.6097223119619533,-1.5905109444608252,-1.601760593216509,-1.6614655260555495,-1.6794602572249164,-1.7997278384249569,-2.1236004388961054,-1.6343084160524466,-1.618307773345572,-1.636846249275634,-1.691626783154037,-1.7080834911934908,-1.8253024630140617,-2.129640391252298,-1.663773019079068,-1.6452460800897881,-1.6659581080792754,-1.7207532594910426,-1.733253994985352,-1.8457457779827056,-2.1375860415495485
2016-05-24,-1.4301106161161306,-1.4005728040120506,-1.4037782363298423,-1.4017677671194972,-1.400000986235979,-1.3627824894271,-1.2698519711837468,-1.461633794787725,-1.4391236530784193,-1.4413288982202581,-1.435300734222434,-1.4338371283743265,-1.3992615276017097,-1.2874277515648493,-1.486161748781026,-1.475175925266019,-1.4747364504545515,-1.4692010966333138,-1.4656405041009049,-1.430105692889828,-1.3059142042756078,-1.5072848304440993,-1.5100284029300683,-1.5070867038318747,-1.5016559887199579,-1.496661422902946,-1.4612005368687104,-1.3205306197376114,-1.519699357664855,-1.5412895124754982,-1.5297828880105433,-1.534312652621376,-1.5378780061005881,-1.5487095033309914,-1.5579482521188646,-1.452115658557463,-1.589351274190557,-1.5793432470506972,-1.6072196413861801,-1.6184571867545372,-1.676720472476065,-1.833441032955085,-1.4932002471893018,-1.611689332792344,-1.60288185275479,-1.6335630268318644,-1.6397453860618765,-1.7030203588277377,-1.8392907509804328,-1.5259127992717068,-1.6319001771775372,-1.6249934293182293,-1.6526054414251878,-1.6581562766155133,-1.721186632203898,-1.8472279727055754,-1.5747206542852463,-1.6514097687494678,-1.6450043783296453,-1.6716245864002517,-1.674589824367127,-1.7347009166467187,-1.85472790753591
2016-05-25,-1.2367738855312889,-1.229863773738188,-1.2331284795651014,-1.2405710146910143,-1.2445615815752191,-1.2333464849434745,-1.2588918204992168,-1.283493840696557,-1.277323634449101,-1.2795920096512228,-1.2815855583560307,-1.2834253102400324,-1.2724073020179338,-1.2807317602305601,-1.3254938905488756,-1.322814062565296,-1.3243608359691006,-1.3236671641850268,-1.3204284349732305,-1.306673302799934,-1.3042898035847712,-1.3660569714726964,-1.3667176505237129,-1.3683151618852405,-1.364642099949408,-1.356555021890524,-1.3395782873158257,-1.3231775350845827,-1.409292683193699,-1.4169836058767142,-1.424163737663732,-1.4314001944663102,-1.4400427082306,-1.4589156437837452,-1.5361757462542318,-1.3894323409223073,-1.4819095570792626,-1.5044931821636756,-1.5301122657411659,-1.5637895469658136,-1.6137097885842282,-1.7752152030226445,-1.4233359677094262,-1.509757279196315,-1.535646453781523,-1.5621512935658934,-1.5927632298254182,-1.642738043535496,-1.7867488105506062,-1.4438876431845369,-1.5279698368540726,-1.5583743225463274,-1.5840663377555344,-1.613128014998748,-1.6613275800777267,-1.7991002084554535,-1.4764172501057513,-1.5440612917269416,-1.574575560048796,-1.6012611564143717,-1.6279197973295312,-1.6752849864554842,-1.8120270664086149
2016-05-26,-1.2724151014714937,-1.2589025999503147,-1.260883043593359,-1.2723765557759148,-1.2770149489349543,-1.2729658011417493,-1.3345493675725084,-1.3253334578854934,-1.3130727001903237,-1.31443491686364,-1.318968138044843,-1.3202043570667432,-1.3161865350621693,-1.3589608402671056,-1.3705751497354464,-1.365889348179502,-1.367160806816711,-1.3666538378031037,-1.3625524665676592,-1.3531346687709807,-1.3849521369102564,-1.4149511530850978,-1.4169717927194745,-1.4195201944694138,-1.4135601761651748,-1.4033790325365494,-1.3890463685186671,-1.406314619529528,-1.463928058498135,-1.4802526615121754,-1.4943055227722535,-1.5016455287694683,-1.5123313784977548,-1.5318040894397624,-1.60811208603339,-1.406046981373882,-1.558606780433357,-1.594092129751574,-1.6239438892548015,-1.6652340216218535,-1.71237719331544,-1.8441165531930293,-1.443474546805264,-1.5882666045255622,-1.6289870799032722,-1.6588084472379363,-1.6970881374325986,-1.7432540040086193,-1.8581044730137353,-1.4626912663972325,-1.6028463751933368,-1.6499900800137435,-1.6799949016411813,-1.7165703126749527,-1.760915436878684,-1.8729757012725265,-1.5018581527085246,-1.6149002723658965,-1.661302287950631,-1.6929609430341286,-1.7268805993731733,-1.7725724924551436,-1.8879975305710723
2016-05-27,-1.2142898777668278,-1.189706155079223,-1.1849961308861767,-1.1926921521450502,-1.1911377556363427,-1.1891662111475467,-1.2159292060175304,-1.26853162725517,-1.246090771844152,-1.2409955152001693,-1.2407081788397887,-1.2345902198195695,-1.2322102485997262,-1.2396351408440152,-1.3136304697817212,-1.3026683025019927,-1.2977656960063342,-1.2900909071588105,-1.2788195391486759,-1.268488555147499,-1.264659955836331,-1.3582784589926,-1.3579437068479918,-1.3549669982905728,-1.3397959360942369,-1.3215199511749491,-1.3041681192285823,-1.28665440333241,-1.4111225672009942,-1.4331508648494244,-1.448111613678582,-1.4494488461614188,-1.4517902892604024,-1.4587757433777118,-1.4299976077339849,-1.3441196581853105,-1.5222825215629536,-1.5626944206629954,-1.5905322909975432,-1.625698791613421,-1.651298500710575,-1.62069297744004,-1.3816618693444558,-1.5544390960779395,-1.6008434457415923,-1.6275917493754903,-1.6599082826116858,-1.6827453931778726,-1.6376220103757944,-1.4003822345278114,-1.5672099940140503,-1.621383337331674,-1.6494107842610997,-1.6796855077313828,-1.700362096050534,-1.6562369780594917,-1.4441529821526344,-1.5775721743529294,-1.6302239161437186,-1.6601733012076525,-1.6879550948587296,-1.7126064690446885,-1.675035471905378
2016-05-31,-1.4133569999443452,-1.3607335761975428,-1.3525425746727213,-1.345695092144217,-1.3327182006020941,-1.2944959093361317,-1.1322091439096802,-1.4573505667310307,-1.414132784433604,-1.4048485516264373,-1.3901829871462825,-1.3747119157972263,-1.339158810041176,-1.1507819166355535,-1.4916896843057788,-1.4681403298234654,-1.455740452575933,-1.4353541792543685,-1.417951706509198,-1.3744453548849045,-1.1696570899586192,-1.5239057165005032,-1.521525319132519,-1.5078550175607446,-1.4816265892247338,-1.45917912800223,-1.4114745871458994,-1.1871913046113722,-1.5583667691544827,-1.589956919589716,-1.581750374468729,-1.5755066306056702,-1.560567576751653,-1.5485259792412276,-1.3561768155251408,-1.476875639863817,-1.677046051381875,-1.6799803206980528,-1.7120648915108854,-1.7115235111587164,-1.7382398881142613,-1.6040409719080677,-1.5180993355445012,-1.7074807009840645,-1.7146440113656056,-1.7474506449714546,-1.7405255092678444,-1.769837607112275,-1.6148315431492375,-1.550047406104638,-1.7230225443386058,-1.736470851833301,-1.7682629469983482,-1.7604747288773097,-1.7891130788590885,-1.6305335861561563,-1.611832925940107,-1.7382767702732465,-1.7501565311374958,-1.7816722963127998,-1.771269584880209,-1.8030470701664796,-1.6452744654526628
2016-06-01,-0.8490940532505762,-0.8739326760378432,-0.8751749601881733,-0.8860101942933516,-0.8919315221755029,-0.8921573637161726,-0.9697145428883733,-0.9249914809686836,-0.9421381511766087,-0.9404528037878213,-0.9422767144758587,-0.9431227713821781,-0.9415037246024636,-0.9955129703090282,-1.0046984091985296,-1.009462504385304,-1.0067474679454869,-1.0013077686050424,-0.991545939685194,-0.9853015768665628,-1.0245463625746591,-1.0853272240982255,-1.075097261916583,-1.0732919659312532,-1.0608114832971076,-1.0386438669360996,-1.0251981077059966,-1.0477528130493057,-1.1928320264729448,-1.1658986985068138,-1.1879125264133115,-1.1956857504892997,-1.195214391669379,-1.2185573266542469,-1.30748254089929,-1.332932306391813,-1.2778137692488487,-1.3337666809455178,-1.3646615865860408,-1.415512758737266,-1.4659674671272591,-1.6055867024226087,-1.3514934351855517,-1.3200120921881715,-1.3811221817556931,-1.4115348478727188,-1.4585443622711178,-1.5040810066736208,-1.6201081641323836,-1.3573022663077408,-1.3411118845714876,-1.4114162965000332,-1.4425031356064377,-1.486553706021731,-1.5273387572812582,-1.6371736938274828,-1.3639934257737143,-1.3591342253159717,-1.429882530037491,-1.4640254800845942,-1.5055853782981623,-1.5473451634183653,-1.6571778727453677
2016-06-02,-1.2968387829513823,-1.2901369624540673,-1.2942760501201356,-1.2879232107047969,-1.2852954471396236,-1.2452156408453439,-1.1157592264801546,-1.3270618179975777,-1.3234446410715635,-1.3256376610529828,-1.3168503471112665,-1.3152984841911293,-1.2770925225842038,-1.1304275382760225,-1.3580561142651584,-1.3539034906120204,-1.3527171341718742,-1.34625061868089,-1.3420184993555198,-1.305667395653498,-1.1464707618524432,-1.3859735668960773,-1.3833298785711805,-1.3786729510741846,-1.374358129270219,-1.3687147436012974,-1.3336559147968194,-1.1587368914139038,-1.410310705313155,-1.4054793503134773,-1.38950241779523,-1.3924277060321888,-1.3886223730212401,-1.395876231040144,-1.3920545031094667,-1.4550807111731843,-1.4423877636254478,-1.4229070947428826,-1.4407770999174196,-1.4413459297294011,-1.4931511361872396,-1.648867690114134,-1.4828634355319406,-1.4656966147913995,-1.445268432247647,-1.4663712762410308,-1.4623815053693863,-1.5185556793607569,-1.6535372089809852,-1.5117432356781908,-1.4915202395004876,-1.4712570487458394,-1.4888465716852526,-1.4843658049396307,-1.539764380416245,-1.6602401733095398,-1.5395765424610721,-1.517029136516283,-1.498191329473755,-1.5145495714191106,-1.508236408840924,-1.5586514382799792,-1.6675306793507798
2016-06-03,-1.1026624939746053,-1.0973324923477727,-1.092576247611199,-1.103200211537447,-1.102229777784842,-1.1016835034931796,-1.1382392668760435,-1.1806000493494069,-1.1729269393761181,-1.1661627101493817,-1.1656538934305325,-1.1581338454203458,-1.156715735258792,-1.1653558082541826,-1.2557634346628825,-1.2495382707205758,-1.2417199053748151,-1.2299791814588614,-1.2146186775151013,-1.2023998387225814,-1.1944162823531541,-1.332412819218243,-1.324614842435837,-1.3191682485909515,-1.2960441099659648,-1.2682626422280718,-1.2469454356603364,-1.2197175515070307,-1.4349547116980381,-1.432114903428053,-1.455210139578385,-1.4559305530693776,-1.4479876939112577,-1.4544804634346007,-1.4102902909512511,-1.4786083197615925,-1.558889271852701,-1.6167708704582666,-1.650699938185609,-1.6889042765899451,-1.7169274481581869,-1.6655247509176188,-1.5040343742519198,-1.6015664161287664,-1.6675542918675537,-1.6994883204848263,-1.7332285808220935,-1.7565626683158264,-1.6837535124934762,-1.5143648416826831,-1.615457890154127,-1.6928922121326866,-1.7269910889506312,-1.7585845389322439,-1.7785189074096093,-1.7057090451685826,-1.5439629928724252,-1.6268208978937968,-1.7022799690569548,-1.739505364319664,-1.7685750278697556,-1.7943898820507231,-1.728502973450044
2016-06-06,-1.1386838122347722,-1.1324540824033513,-1.13277728688562,-1.1379436627690063,-1.1389426614037776,-1.1239407609135659,-1.1224977891058716,-1.1952131624816527,-1.1888450910026194,-1.1873756974210397,-1.1852640020032486,-1.1831327480070373,-1.1683186876208755,-1.1449816369110806,-1.2489966309925054,-1.2441230518228765,-1.2411160981213858,-1.2342041018048306,-1.2256575166708785,-1.2064925308421357,-1.1694366222495514,-1.301904557934788,-1.297989900429882,-1.2948211095373208,-1.28304153996784,-1.2668817306422127,-1.2430539907920146,-1.189419930776552,-1.3657390949065265,-1.3665190489642498,-1.3747091242478593,-1.3795048610952776,-1.3797454622805312,-1.3941266376236394,-1.4194353168107015,-1.3896381975294758,-1.4537005837223678,-1.4826752841062614,-1.5127406518661537,-1.5449919305342124,-1.592925491359054,-1.692949997479195,-1.4201901983805798,-1.4872755789471013,-1.5203139923567393,-1.5509295573376045,-1.5788431995266943,-1.6259619930895024,-1.7047969463444819,-1.4385485358684411,-1.5062473927628939,-1.5458281383956496,-1.5759005484007436,-1.601909155151072,-1.646431895749264,-1.7191347726470938,-1.468947215127813,-1.523206748305983,-1.562757992359467,-1.5941910708288862,-1.617641872890383,-1.6625965774036051,-1.7345797593013834
2016-06-07,-1.1519140495867461,-1.1381962224416793,-1.1368525098604771,-1.1306322728693439,-1.1246427759835804,-1.0847904664690442,-0.9538571968165015,-1.2015801519553446,-1.1903818789859548,-1.186289240214285,-1.1735278290211646,-1.166144533732908,-1.1280584900765933,-0.971872134630376,-1.251441879515168,-1.2413985204380098,-1.2333901745649785,-1.2179793633280795,-1.2053026380008527,-1.1647639152165628,-0.9916370336519571,-1.299271180669353,-1.291533288885857,-1.2806470053263004,-1.2627402602556959,-1.2434148569154941,-1.2004696897828886,-1.0077149944233241,-1.356386541864399,-1.3520469540832534,-1.3436139585915496,-1.3440534910963007,-1.3316670944358169,-1.3354904124937077,-1.2683224434830014,-1.4217339637896467,-1.4348333787853766,-1.4374890328275058,-1.467861905962935,-1.4770412835199007,-1.5281301446693087,-1.5866675082037698,-1.4501914599345929,-1.4681209363726744,-1.472520666270226,-1.505031156705672,-1.5076749213600955,-1.5610421502702383,-1.5934662050482553,-1.4752168226507192,-1.4919822696470255,-1.501293586239827,-1.5313507773337844,-1.5325606474145756,-1.5836922713427497,-1.6048309826296758,-1.5076925525582296,-1.5151873698595903,-1.5252306860362825,-1.5551645230929216,-1.5538803449635405,-1.6034971843069215,-1.6174232361115648
2016-06-08,-1.2579484151431586,-1.2296449722483371,-1.2307361064177536,-1.2223390444941602,-1.218526650612986,-1.1808506299247652,-1.0637073402943382,-1.2749115340538877,-1.253166711924409,-1.253615229410688,-1.243765665437016,-1.2415437848806008,-1.205735622733659,-1.0770854063165012,-1.2854474003673912,-1.2738221035317825,-1.272366343441265,-1.2661096325362127,-1.2617006386109377,-1.2288381568353266,-1.091669821596229,-1.2914306728448175,-1.2937636623133362,-1.2888647618844626,-1.2864052949737845,-1.2829496328930992,-1.2510155064902846,-1.102974879243958,-1.2829458251777388,-1.3043272506863817,-1.2864828871908554,-1.2900098250656793,-1.2949809207363603,-1.304560995351408,-1.306338929678823,-1.2245215482296397,-1.328678480702922,-1.3086573329262934,-1.3277565840494094,-1.336903822664166,-1.3881044295099394,-1.5313032945568315,-1.2662338841986511,-1.3469713500614275,-1.3252208835360584,-1.3478424222611358,-1.3533559743247525,-1.4090233727463766,-1.5361505048841757,-1.3003050028247942,-1.370722066260009,-1.3481281078047016,-1.3669989352668883,-1.3711535911111847,-1.4260508087100279,-1.541980833812972,-1.3436979271254716,-1.3937319375497352,-1.3729587197944944,-1.3902036897888872,-1.3920724411331449,-1.441700625526268,-1.5485520453330568
2016-06-09,-1.0577044584573578,-1.030026005153664,-1.025788134751699,-1.0220501650420872,-1.0171103915068413,-0.9875648350600048,-0.9133177517065832,-1.1055233067839647,-1.0815802541200892,-1.07559584613288,-1.0646866217689839,-1.057510174768091,-1.0291121716181948,-0.9328624045339904,-1.147304456208067,-1.1323288670934584,-1.1241867127967125,-1.1096317336968609,-1.0961490204817426,-1.0646054622190482,-0.9543125704644204,-1.186594144494169,-1.1822831409861374,-1.1722766833471192,-1.1545561520454126,-1.1342827786813063,-1.098310421694646,-0.9720321009480407,-1.231391886087644,-1.247325935285777,-1.245386390830377,-1.2476358095627276,-1.2443070042929971,-1.2539164844302608,-1.2144496229656456,-1.2164810492517577,-1.3352146022601792,-1.3531019516142155,-1.3881675277260292,-1.415496972251881,-1.467021769453139,-1.517072087334961,-1.256111396732255,-1.3678006880310016,-1.3882598553771521,-1.4249332632194127,-1.4465864461415345,-1.498803306142961,-1.526053001589457,-1.281369635468577,-1.3883120754547655,-1.4147786526393624,-1.4496666797655229,-1.4687221977314964,-1.5180489285013026,-1.5387922253180337,-1.3249424270820882,-1.4072336433477122,-1.4344380171386657,-1.4697404506405964,-1.4857184119458662,-1.5346681595705736,-1.5531701687772017
2016-06-10,-1.3739207098065613,-1.3410753714448913,-1.3437669134938415,-1.335761463603555,-1.3302978136676753,-1.2695928045097045,-1.09348900470598,-1.4178473668132026,-1.3930661655197412,-1.3929144917637513,-1.3783622518785121,-1.3733198229448265,-1.3170022751203379,-1.1112551355886429,-1.458159801521592,-1.4427607854168965,-1.437034710928134,-1.421987247758824,-1.4132481978037739,-1.3554825672139756,-1.1302877405839766,-1.4947845858157318,-1.491437308379291,-1.4808883539437703,-1.465127937598203,-1.4514866262711483,-1.394101667701787,-1.1447750184090415,-1.5307754337226573,-1.5430024875472907,-1.5236797710314132,-1.5273606870564211,-1.5188198317794204,-1.5280935150371058,-1.488886586043691,-1.527394959692866,-1.6228339099025413,-1.6068580114311035,-1.6491695759083629,-1.6534735076949691,-1.7332347972402895,-1.9055724487323542,-1.5669070792758124,-1.6524686344963668,-1.6377735190982665,-1.684121176756633,-1.6793115950063122,-1.7664672669439472,-1.9064859920060033,-1.6021448443548625,-1.6764403525024312,-1.6657186032886713,-1.7074128689980217,-1.7018827990718608,-1.7880976421007793,-1.9130892486848898,-1.6533756858638327,-1.7004963465756286,-1.6908534616139843,-1.7311089635091703,-1.722271650514654,-1.8050123218334837,-1.9198171702591895
2016-06-13,-1.0733555255716063,-1.0896745759501776,-1.0842534225228289,-1.0889883833276983,-1.0850311685794716,-1.09216711452744,-1.0848520797358014,-1.1313643915664646,-1.141994999434034,-1.135097947834038,-1.1336629792528545,-1.1247594462979558,-1.1292405932082485,-1.1054484785699226,-1.193122191328272,-1.1950830509569377,-1.1880484980370385,-1.1792723621058399,-1.1651101702732984,-1.1626337642313804,-1.1276946498487121,-1.256567892194968,-1.2470082564298266,-1.2424500548641837,-1.226293214126764,-1.2044144669942363,-1.1950653156211768,-1.1481256129379809,-1.3419804272639133,-1.3179729136271392,-1.3340478367085271,-1.3290426797926884,-1.3155025878197835,-1.3079424653830307,-1.210014130903867,-1.4606382962764612,-1.3938583884907185,-1.429839259614595,-1.434591522680933,-1.4485842050245985,-1.439085605560141,-1.2927407347714377,-1.4706116361376114,-1.42921020824872,-1.469691587309888,-1.4721808908411207,-1.4855473593968913,-1.4697851496036771,-1.3129466845189555,-1.4783236268504139,-1.4473105961635389,-1.494068915917049,-1.4991710541735348,-1.5112322251895627,-1.4928006806972718,-1.3342198084721886,-1.48458074370926,-1.4634928685758528,-1.5086464983080914,-1.5161567365014925,-1.527576780245962,-1.5130039477212602,-1.3565168940503427
2016-06-14,-1.0092317142951854,-1.010317362485473,-1.0028874522754083,-1.0055665442093924,-0.9999253573726029,-0.9967705296799624,-0.9707543091371406,-1.073977213327428,-1.0717259585443926,-1.0623400472139486,-1.0565890762095378,-1.0455911802494082,-1.0408346490164337,-0.992755223151671,-1.1395574034562408,-1.1342292071358175,-1.1238382265625677,-1.1094033660892486,-1.0916453607255092,-1.0789035357956502,-1.0166452676667581,-1.2061842423210063,-1.195717973632596,-1.1868756052360832,-1.1639838556361566,-1.1362564505863197,-1.115628869505878,-1.0381804580327965,-1.2963790910404491,-1.2833980174270128,-1.2980830654814015,-1.2940553233593595,-1.2793332589257347,-1.2751462079458404,-1.1656313955632978,-1.3882604605658657,-1.3846311221725802,-1.4259635777099795,-1.4452949656637524,-1.4669778845337313,-1.4747882692532799,-1.3412176912803198,-1.4066615480962044,-1.4239785746041798,-1.4706060987758438,-1.4882443623343173,-1.5069048015470012,-1.5094860564535735,-1.3592392584190824,-1.4174303628499385,-1.441790715405637,-1.496894039276524,-1.5164079348543735,-1.5330067414039323,-1.5322063515959583,-1.3802974101159025,-1.4362350585608001,-1.4576281744413353,-1.5114257881466777,-1.533318823843506,-1.5482815191006316,-1.5517977063181188,-1.4028049346224003
2016-06-15,-0.8288652855661212,-0.8468419138900455,-0.8395349898061752,-0.8554664579224316,-0.8552423323123131,-0.8613355835822077,-0.9381694848920338,-0.946835212623957,-0.9556491643629775,-0.9440220764860794,-0.942838904306897,-0.9321342338075568,-0.9362659592481173,-0.9718203699566326,-1.0693358468959835,-1.0672190574892055,-1.0532692747897212,-1.0335565933801736,-1.0095746678676207,-0.9976099777546541,-1.008632180900235,-1.1962842858356075,-1.1769895495671734,-1.166556652844013,-1.128375764641537,-1.0822915747561093,-1.0563187028182244,-1.0404733183472035,-1.3778895168263994,-1.3444803023800234,-1.3845181095798906,-1.3847849165642292,-1.3631770730152488,-1.371454098786659,-1.305991420034015,-1.567893558825686,-1.5417544815756015,-1.6384214757362472,-1.686619665265536,-1.740343394703646,-1.773220405443132,-1.6709060016934492,-1.5794453665221333,-1.6027589843146586,-1.7115553892124415,-1.7559730813030359,-1.802679354085155,-1.8266383123255574,-1.6923612289604324,-1.5757998097495678,-1.6169734411686079,-1.744364393770302,-1.7927538527589295,-1.8363103860145684,-1.854186779664881,-1.7208999625896175,-1.5882252757177429,-1.6279464912694512,-1.7526864276894312,-1.8065460554649795,-1.8471091313204462,-1.8748208155019572,-1.7518096834748602
2016-06-16,-1.1627459432060867,-1.164167533738093,-1.155723116208716,-1.168290230992732,-1.1635099286936883,-1.1708497783320535,-1.1940892675044414,-1.2546444717271226,-1.2516522278133522,-1.2408222138941734,-1.2401957953787763,-1.2266644558857753,-1.2324091193468747,-1.2230172029590698,-1.3469613780601142,-1.3419216422052127,-1.3297509387810764,-1.3134335527322651,-1.2924848324985587,-1.282390863660628,-1.2534956183236623,-1.4429934931670736,-1.4306111485655293,-1.4226051554081676,-1.3901649834985188,-1.354079945601311,-1.332533480744545,-1.2815532552805542,-1.5774774701591021,-1.561798324975036,-1.5922400409611983,-1.586496499962889,-1.5653442788757206,-1.557015184546771,-1.4111286803919811,-1.6737875147456434,-1.7091144687163986,-1.778079746907263,-1.8072252429113276,-1.8340245221276545,-1.8345301359459476,-1.616155486898772,-1.6877415291893845,-1.7578003772365531,-1.837437087704624,-1.8625190749961917,-1.8850321644590198,-1.8783092032774293,-1.6394100027994223,-1.6919052646829067,-1.768887597179365,-1.862608226628313,-1.8920186116060953,-1.9130978938340206,-1.903074071551281,-1.667393966539268,-1.7146896141411099,-1.7777187230464837,-1.867568765988412,-1.9010966337403021,-1.9203506529717524,-1.9203835363701856,-1.6954493296048372
2016-06-17,-0.8706692539453926,-0.8584146079505572,-0.8470812421712413,-0.8417835189419424,-0.8305585149952718,-0.8073606497210013,-0.7014999536677086,-0.942385617501289,-0.9288976143381362,-0.9143823599888365,-0.8983916783145507,-0.8817753565177251,-0.8582975764528034,-0.7228368141015503,-1.0151556512021847,-1.0010752373090868,-0.9835596894369907,-0.9579140314893728,-0.9327674109045039,-0.90100228060331,-0.7464306887626374,-1.0881680568059744,-1.0727069779825757,-1.0546444800406003,-1.0200929139471713,-0.9821303151065008,-0.9418426578025422,-0.7675778988945487,-1.1896322463691524,-1.1786441803634595,-1.1857875117265801,-1.179825243577359,-1.1551484762264357,-1.1480522643533204,-0.9709948341098996,-1.306061319149369,-1.3087606596243988,-1.3472186232242989,-1.3802600642567608,-1.399428121781147,-1.4221798952326317,-1.257422587586569,-1.3284968576105112,-1.3541569830228557,-1.3976549794393585,-1.4300415224793994,-1.442827348359928,-1.4617914934829557,-1.2716023103973402,-1.3429456882506527,-1.374780199739797,-1.4287196095114436,-1.4616508361875995,-1.4715866627758896,-1.4861013165902675,-1.2920114717632454,-1.3699219904728066,-1.3939139638600093,-1.4472828169826888,-1.4821526079013139,-1.489590395781647,-1.5082744041486316,-1.314825164938726
2016-06-20,-1.0481664415586422,-1.037896388598163,-1.026730974149984,-1.0277485113991096,-1.0186776713733396,-1.0196596418759023,-0.9802583579933333,-1.1067521453717355,-1.0948515567388606,-1.082547530633831,-1.0755425450714209,-1.0608203734057722,-1.0599142745377437,-1.0011882743376805,-1.163216268494554,-1.1536582534717996,-1.1411492347198533,-1.124889063743874,-1.1047295105071344,-1.0945997773475828,-1.0235265045054645,-1.2206780333910279,-1.211695895517701,-1.201475210392587,-1.1762538531645754,-1.1474226822738418,-1.1286590422090468,-1.0448242994208599,-1.298537872295223,-1.296517347230842,-1.3110096984485602,-1.3033149766123864,-1.2872135006785228,-1.274807428029823,-1.1073218944393028,-1.3462890667299083,-1.390885532251361,-1.4312295348510828,-1.4456665607159913,-1.4621412697838492,-1.4521700126904376,-1.2175091484752727,-1.3675121518984203,-1.4280868137812484,-1.47391773612121,-1.485965435713986,-1.5004345926042466,-1.4844468810762297,-1.2378844659976405,-1.379815262622511,-1.4435207694699428,-1.4975352253426322,-1.5122282780603138,-1.5246774750708223,-1.5057177634784773,-1.2608175492514622,-1.4052044003570423,-1.4570519155270683,-1.5090894883066281,-1.5260940794336377,-1.5371645135431118,-1.524011142019262,-1.2847165651854169
2016-06-21,-0.9733272894564579,-0.9809793887414937,-0.9703176250905934,-0.9799663543783943,-0.9750038901889972,-0.9937108828083985,-1.0372845072297796,-1.0504090600757674,-1.0516966379625892,-1.0395325451517423,-1.038916935794159,-1.0259044764926324,-1.0412641185308953,-1.0628049063708258,-1.1279690712669952,-1.1249635114067595,-1.113389825203265,-1.0996732060098056,-1.07909155539539,-1.0820894289718566,-1.0901948022064922,-1.2086232679896074,-1.1970191245408357,-1.1898831927195377,-1.1631890488948478,-1.1301171190567727,-1.1216979575449266,-1.1158803161237931,-1.3222189131129936,-1.3062643290733258,-1.3363251004842538,-1.329978984118351,-1.3140407950228423,-1.3056235009430495,-1.1730308970933099,-1.4190980728014877,-1.42481642519435,-1.4919627613007829,-1.5076136229432435,-1.5379308345106775,-1.5223154065659221,-1.2777627162675276,-1.4324775962570613,-1.4686235186436354,-1.5439901780018348,-1.555494826800756,-1.584482674724503,-1.559384494732493,-1.3027111643478892,-1.4348457070268346,-1.4816416691423426,-1.5683583968682764,-1.5844771612766504,-1.6111810696894984,-1.5821778326808387,-1.330069849198293,-1.4484993915358888,-1.4918898418629758,-1.575730066360551,-1.5958645363767632,-1.6213079438820246,-1.6007616412081478,-1.3586684792633736
